date, reward, step
2017-02-08 12:10:38, -21, 1476
2017-02-08 12:10:38, -19, 1799
2017-02-08 12:10:39, -20, 1694
2017-02-08 12:10:39, -20, 1704
2017-02-08 12:10:39, -21, 1466
2017-02-08 12:10:40, -21, 1206
2017-02-08 12:10:41, -19, 1757
2017-02-08 12:10:41, -20, 1742
2017-02-08 12:10:44, -20, 1325
2017-02-08 12:10:45, -21, 1497
2017-02-08 12:10:46, -18, 1766
2017-02-08 12:10:47, -21, 1341
2017-02-08 12:10:49, -20, 1520
2017-02-08 12:10:50, -20, 1586
2017-02-08 12:10:51, -21, 1220
2017-02-08 12:10:51, -21, 1409
2017-02-08 12:10:54, -21, 1290
2017-02-08 12:10:54, -20, 1623
2017-02-08 12:10:54, -19, 1737
2017-02-08 12:10:55, -20, 1650
2017-02-08 12:10:56, -20, 1680
2017-02-08 12:10:57, -21, 1504
2017-02-08 12:10:59, -21, 1446
2017-02-08 12:10:59, -20, 1672
2017-02-08 12:11:00, -21, 1290
2017-02-08 12:11:00, -20, 1557
2017-02-08 12:11:02, -21, 1466
2017-02-08 12:11:02, -21, 1354
2017-02-08 12:11:03, -21, 1271
2017-02-08 12:11:03, -21, 1564
2017-02-08 12:11:04, -20, 1444
2017-02-08 12:11:04, -20, 1598
2017-02-08 12:11:05, -20, 1521
2017-02-08 12:11:06, -20, 1464
2017-02-08 12:11:09, -21, 1446
2017-02-08 12:11:10, -21, 1428
2017-02-08 12:11:12, -19, 1935
2017-02-08 12:11:12, -21, 1614
2017-02-08 12:11:14, -21, 1334
2017-02-08 12:11:15, -21, 1209
2017-02-08 12:11:15, -20, 1492
2017-02-08 12:11:15, -18, 1665
2017-02-08 12:11:17, -20, 1496
2017-02-08 12:11:18, -21, 1371
2017-02-08 12:11:19, -21, 1446
2017-02-08 12:11:21, -20, 1536
2017-02-08 12:11:21, -21, 1499
2017-02-08 12:11:22, -21, 1476
2017-02-08 12:11:23, -20, 1920
2017-02-08 12:11:23, -21, 1396
2017-02-08 12:11:24, -20, 1391
2017-02-08 12:11:25, -20, 1431
2017-02-08 12:11:26, -21, 1312
2017-02-08 12:11:27, -19, 1524
2017-02-08 12:11:28, -20, 1431
2017-02-08 12:11:28, -21, 1313
2017-02-08 12:11:28, -21, 1469
2017-02-08 12:11:28, -21, 1401
2017-02-08 12:11:30, -20, 1580
2017-02-08 12:11:32, -21, 1494
2017-02-08 12:11:33, -21, 1226
2017-02-08 12:11:33, -21, 1666
2017-02-08 12:11:33, -20, 1383
2017-02-08 12:11:36, -20, 1436
2017-02-08 12:11:36, -19, 1616
2017-02-08 12:11:39, -20, 1479
2017-02-08 12:11:39, -21, 1287
2017-02-08 12:11:40, -19, 1504
2017-02-08 12:11:40, -21, 1402
2017-02-08 12:11:40, -20, 1455
2017-02-08 12:11:40, -19, 1523
2017-02-08 12:11:42, -21, 1398
2017-02-08 12:11:44, -21, 1402
2017-02-08 12:11:44, -21, 1302
2017-02-08 12:11:46, -21, 1338
2017-02-08 12:11:46, -20, 1547
2017-02-08 12:11:47, -21, 1316
2017-02-08 12:11:47, -20, 1469
2017-02-08 12:11:48, -20, 1545
2017-02-08 12:11:48, -20, 1500
2017-02-08 12:11:48, -21, 1312
2017-02-08 12:11:50, -21, 1397
2017-02-08 12:11:51, -19, 1458
2017-02-08 12:11:52, -21, 1416
2017-02-08 12:11:52, -21, 1313
2017-02-08 12:11:55, -21, 1402
2017-02-08 12:11:56, -20, 1456
2017-02-08 12:11:57, -20, 1467
2017-02-08 12:11:58, -20, 1332
2017-02-08 12:11:59, -20, 1444
2017-02-08 12:12:00, -21, 1307
2017-02-08 12:12:01, -20, 1344
2017-02-08 12:12:01, -21, 1292
2017-02-08 12:12:04, -21, 1512
2017-02-08 12:12:04, -21, 1540
2017-02-08 12:12:04, -21, 1187
2017-02-08 12:12:05, -20, 1468
2017-02-08 12:12:06, -20, 1410
2017-02-08 12:12:07, -21, 1317
2017-02-08 12:12:07, -21, 1492
2017-02-08 12:12:08, -20, 1782
2017-02-08 12:12:09, -21, 1410
2017-02-08 12:12:11, -21, 1401
2017-02-08 12:12:11, -21, 1474
2017-02-08 12:12:12, -21, 1353
2017-02-08 12:12:13, -21, 1409
2017-02-08 12:12:13, -20, 1584
2017-02-08 12:12:14, -21, 1412
2017-02-08 12:12:16, -21, 1228
2017-02-08 12:12:16, -21, 1209
2017-02-08 12:12:17, -20, 1768
2017-02-08 12:12:18, -21, 1592
2017-02-08 12:12:18, -18, 1928
2017-02-08 12:12:19, -20, 1466
2017-02-08 12:12:19, -21, 1278
2017-02-08 12:12:21, -19, 1468
2017-02-08 12:12:24, -20, 1443
2017-02-08 12:12:24, -21, 1265
2017-02-08 12:12:26, -21, 1350
2017-02-08 12:12:26, -21, 1313
2017-02-08 12:12:26, -21, 1400
2017-02-08 12:12:27, -20, 1659
2017-02-08 12:12:28, -20, 1740
2017-02-08 12:12:30, -20, 1485
2017-02-08 12:12:30, -21, 1487
2017-02-08 12:12:31, -20, 1508
2017-02-08 12:12:31, -21, 1508
2017-02-08 12:12:32, -20, 1480
2017-02-08 12:12:33, -21, 1432
2017-02-08 12:12:34, -20, 1386
2017-02-08 12:12:35, -20, 1536
2017-02-08 12:12:37, -21, 1486
2017-02-08 12:12:37, -21, 1254
2017-02-08 12:12:38, -20, 1698
2017-02-08 12:12:39, -19, 1662
2017-02-08 12:12:39, -20, 1515
2017-02-08 12:12:40, -19, 1548
2017-02-08 12:12:42, -21, 1450
2017-02-08 12:12:44, -20, 1416
2017-02-08 12:12:45, -19, 1698
2017-02-08 12:12:46, -21, 1367
2017-02-08 12:12:50, -20, 1446
2017-02-08 12:12:50, -21, 1496
2017-02-08 12:12:50, -19, 1936
2017-02-08 12:12:51, -20, 1444
2017-02-08 12:12:51, -21, 1618
2017-02-08 12:12:52, -19, 1578
2017-02-08 12:12:53, -20, 1473
2017-02-08 12:12:54, -21, 1365
2017-02-08 12:12:57, -20, 1564
2017-02-08 12:12:57, -20, 1491
2017-02-08 12:12:57, -20, 1539
2017-02-08 12:12:57, -21, 1310
2017-02-08 12:12:58, -20, 1449
2017-02-08 12:13:00, -21, 1638
2017-02-08 12:13:00, -21, 1450
2017-02-08 12:13:00, -21, 1323
2017-02-08 12:13:03, -20, 1414
2017-02-08 12:13:03, -21, 1313
2017-02-08 12:13:04, -21, 1425
2017-02-08 12:13:04, -20, 1350
2017-02-08 12:13:06, -20, 1332
2017-02-08 12:13:07, -21, 1592
2017-02-08 12:13:07, -18, 1688
2017-02-08 12:13:08, -21, 1256
2017-02-08 12:13:11, -21, 1439
2017-02-08 12:13:12, -19, 1575
2017-02-08 12:13:13, -21, 1344
2017-02-08 12:13:14, -21, 1247
2017-02-08 12:13:14, -21, 1287
2017-02-08 12:13:15, -20, 1440
2017-02-08 12:13:16, -20, 1415
2017-02-08 12:13:17, -20, 1361
2017-02-08 12:13:18, -21, 1221
2017-02-08 12:13:20, -19, 1670
2017-02-08 12:13:20, -21, 1319
2017-02-08 12:13:22, -21, 1274
2017-02-08 12:13:22, -20, 1413
2017-02-08 12:13:24, -20, 1564
2017-02-08 12:13:24, -19, 1714
2017-02-08 12:13:24, -21, 1229
2017-02-08 12:13:26, -18, 1725
2017-02-08 12:13:27, -19, 1595
2017-02-08 12:13:28, -21, 1272
2017-02-08 12:13:29, -20, 1355
2017-02-08 12:13:29, -20, 1534
2017-02-08 12:13:30, -20, 1359
2017-02-08 12:13:30, -20, 1745
2017-02-08 12:13:31, -19, 1594
2017-02-08 12:13:31, -20, 1358
2017-02-08 12:13:35, -20, 1461
2017-02-08 12:13:39, -21, 1414
2017-02-08 12:13:39, -16, 2092
2017-02-08 12:13:40, -19, 1564
2017-02-08 12:13:40, -20, 1442
2017-02-08 12:13:40, -21, 1308
2017-02-08 12:13:41, -19, 1632
2017-02-08 12:13:43, -20, 1856
2017-02-08 12:13:43, -19, 1527
2017-02-08 12:13:44, -21, 1456
2017-02-08 12:13:44, -19, 1782
2017-02-08 12:13:44, -21, 1358
2017-02-08 12:13:45, -21, 1278
2017-02-08 12:13:46, -21, 1533
2017-02-08 12:13:46, -21, 1346
2017-02-08 12:13:49, -21, 1529
2017-02-08 12:13:49, -19, 1912
2017-02-08 12:13:51, -21, 1439
2017-02-08 12:13:51, -21, 1268
2017-02-08 12:13:54, -20, 1744
2017-02-08 12:13:54, -21, 1389
2017-02-08 12:13:55, -21, 1511
2017-02-08 12:13:55, -21, 1490
2017-02-08 12:13:56, -19, 1611
2017-02-08 12:13:56, -21, 1490
2017-02-08 12:13:57, -20, 1658
2017-02-08 12:13:58, -20, 1334
2017-02-08 12:13:59, -18, 1828
2017-02-08 12:14:02, -21, 1306
2017-02-08 12:14:03, -21, 1394
2017-02-08 12:14:03, -21, 1323
2017-02-08 12:14:04, -21, 1200
2017-02-08 12:14:05, -21, 1484
2017-02-08 12:14:07, -21, 1200
2017-02-08 12:14:07, -20, 1587
2017-02-08 12:14:07, -20, 1382
2017-02-08 12:14:08, -21, 1319
2017-02-08 12:14:08, -21, 1318
2017-02-08 12:14:08, -20, 1409
2017-02-08 12:14:10, -19, 1470
2017-02-08 12:14:10, -18, 1649
2017-02-08 12:14:12, -21, 1397
2017-02-08 12:14:13, -21, 1302
2017-02-08 12:14:15, -18, 1845
2017-02-08 12:14:18, -20, 1666
2017-02-08 12:14:19, -21, 1432
2017-02-08 12:14:20, -21, 1535
2017-02-08 12:14:20, -19, 1682
2017-02-08 12:14:20, -20, 1396
2017-02-08 12:14:21, -20, 1502
2017-02-08 12:14:21, -21, 1454
2017-02-08 12:14:22, -19, 1612
2017-02-08 12:14:22, -20, 1551
2017-02-08 12:14:23, -20, 1420
2017-02-08 12:14:26, -20, 1445
2017-02-08 12:14:28, -21, 1462
2017-02-08 12:14:28, -20, 1785
2017-02-08 12:14:29, -21, 1529
2017-02-08 12:14:30, -19, 1589
2017-02-08 12:14:31, -21, 1486
2017-02-08 12:14:31, -21, 1402
2017-02-08 12:14:34, -21, 1499
2017-02-08 12:14:34, -19, 1524
2017-02-08 12:14:34, -20, 1373
2017-02-08 12:14:35, -21, 1404
2017-02-08 12:14:37, -21, 1329
2017-02-08 12:14:38, -21, 1383
2017-02-08 12:14:41, -19, 1769
2017-02-08 12:14:45, -21, 1502
2017-02-08 12:14:47, -21, 1223
2017-02-08 12:14:47, -21, 1475
2017-02-08 12:14:47, -21, 1337
2017-02-08 12:14:48, -21, 1293
2017-02-08 12:14:49, -21, 1498
2017-02-08 12:14:49, -21, 1448
2017-02-08 12:14:50, -20, 1358
2017-02-08 12:14:52, -20, 1538
2017-02-08 12:14:52, -21, 1446
2017-02-08 12:14:52, -18, 2294
2017-02-08 12:14:52, -20, 1641
2017-02-08 12:14:53, -21, 1216
2017-02-08 12:14:55, -21, 1211
2017-02-08 12:14:57, -21, 1359
2017-02-08 12:14:57, -21, 1278
2017-02-08 12:14:57, -19, 1620
2017-02-08 12:14:58, -21, 1263
2017-02-08 12:14:59, -19, 1530
2017-02-08 12:15:00, -19, 1622
2017-02-08 12:15:01, -20, 1451
2017-02-08 12:15:02, -21, 1316
2017-02-08 12:15:03, -21, 1254
2017-02-08 12:15:04, -19, 1641
2017-02-08 12:15:06, -19, 1626
2017-02-08 12:15:08, -19, 1851
2017-02-08 12:15:09, -21, 1374
2017-02-08 12:15:09, -20, 1382
2017-02-08 12:15:09, -20, 1390
2017-02-08 12:15:10, -21, 1486
2017-02-08 12:15:10, -21, 1332
2017-02-08 12:15:11, -21, 1233
2017-02-08 12:15:12, -21, 1353
2017-02-08 12:15:13, -20, 1486
2017-02-08 12:15:15, -21, 1473
2017-02-08 12:15:16, -18, 1788
2017-02-08 12:15:18, -19, 1620
2017-02-08 12:15:19, -20, 1329
2017-02-08 12:15:20, -20, 1682
2017-02-08 12:15:20, -19, 1586
2017-02-08 12:15:23, -19, 1629
2017-02-08 12:15:23, -19, 1662
2017-02-08 12:15:23, -20, 1504
2017-02-08 12:15:24, -20, 1503
2017-02-08 12:15:24, -21, 1401
2017-02-08 12:15:24, -19, 1644
2017-02-08 12:15:28, -19, 1504
2017-02-08 12:15:29, -21, 1205
2017-02-08 12:15:30, -19, 1706
2017-02-08 12:15:30, -21, 1221
2017-02-08 12:15:31, -21, 1224
2017-02-08 12:15:32, -21, 1358
2017-02-08 12:15:33, -19, 1611
2017-02-08 12:15:35, -19, 1890
2017-02-08 12:15:35, -19, 1607
2017-02-08 12:15:36, -21, 1475
2017-02-08 12:15:38, -21, 1362
2017-02-08 12:15:38, -21, 1642
2017-02-08 12:15:38, -21, 1500
2017-02-08 12:15:38, -21, 1235
2017-02-08 12:15:39, -21, 1194
2017-02-08 12:15:40, -19, 1848
2017-02-08 12:15:41, -20, 1745
2017-02-08 12:15:43, -21, 1226
2017-02-08 12:15:44, -19, 1727
2017-02-08 12:15:44, -21, 1451
2017-02-08 12:15:45, -20, 1542
2017-02-08 12:15:46, -21, 1367
2017-02-08 12:15:47, -20, 1425
2017-02-08 12:15:51, -21, 1352
2017-02-08 12:15:51, -21, 1310
2017-02-08 12:15:52, -19, 1695
2017-02-08 12:15:52, -20, 1802
2017-02-08 12:15:53, -21, 1510
2017-02-08 12:15:53, -21, 1829
2017-02-08 12:15:53, -21, 1310
2017-02-08 12:15:53, -19, 1606
2017-02-08 12:15:56, -21, 1397
2017-02-08 12:15:56, -21, 1535
2017-02-08 12:15:58, -20, 1754
2017-02-08 12:15:58, -20, 1503
2017-02-08 12:15:59, -21, 1282
2017-02-08 12:15:59, -21, 1366
2017-02-08 12:16:00, -19, 1551
2017-02-08 12:16:01, -21, 1392
2017-02-08 12:16:01, -21, 1510
2017-02-08 12:16:01, -21, 1560
2017-02-08 12:16:02, -21, 1240
2017-02-08 12:16:03, -21, 1247
2017-02-08 12:16:06, -21, 1335
2017-02-08 12:16:07, -20, 1476
2017-02-08 12:16:07, -20, 1658
2017-02-08 12:16:08, -19, 1560
2017-02-08 12:16:11, -21, 1223
2017-02-08 12:16:12, -21, 1254
2017-02-08 12:16:13, -18, 1714
2017-02-08 12:16:14, -21, 1498
2017-02-08 12:16:15, -20, 1529
2017-02-08 12:16:17, -20, 1385
2017-02-08 12:16:17, -19, 1583
2017-02-08 12:16:17, -20, 1746
2017-02-08 12:16:19, -21, 1469
2017-02-08 12:16:19, -19, 1718
2017-02-08 12:16:20, -21, 1366
2017-02-08 12:16:20, -20, 1491
2017-02-08 12:16:21, -20, 1544
2017-02-08 12:16:21, -21, 1440
2017-02-08 12:16:22, -21, 1406
2017-02-08 12:16:23, -21, 1408
2017-02-08 12:16:23, -21, 1443
2017-02-08 12:16:23, -21, 1313
2017-02-08 12:16:24, -20, 1570
2017-02-08 12:16:24, -20, 1463
2017-02-08 12:16:29, -21, 1415
2017-02-08 12:16:30, -21, 1529
2017-02-08 12:16:31, -20, 1576
2017-02-08 12:16:31, -20, 1600
2017-02-08 12:16:33, -21, 1311
2017-02-08 12:16:33, -20, 1480
2017-02-08 12:16:35, -20, 1556
2017-02-08 12:16:36, -21, 1208
2017-02-08 12:16:37, -20, 1332
2017-02-08 12:16:37, -21, 1359
2017-02-08 12:16:37, -21, 1264
2017-02-08 12:16:38, -19, 1491
2017-02-08 12:16:38, -21, 1617
2017-02-08 12:16:42, -19, 1480
2017-02-08 12:16:42, -21, 1328
2017-02-08 12:16:44, -21, 1433
2017-02-08 12:16:44, -21, 1428
2017-02-08 12:16:45, -19, 1613
2017-02-08 12:16:45, -20, 1446
2017-02-08 12:16:45, -20, 1662
2017-02-08 12:16:46, -21, 1522
2017-02-08 12:16:48, -17, 1968
2017-02-08 12:16:49, -21, 1227
2017-02-08 12:16:49, -21, 1336
2017-02-08 12:16:49, -19, 1770
2017-02-08 12:16:50, -21, 1220
2017-02-08 12:16:53, -21, 1566
2017-02-08 12:16:55, -21, 1269
2017-02-08 12:16:55, -21, 1448
2017-02-08 12:16:57, -18, 1634
2017-02-08 12:16:59, -20, 1458
2017-02-08 12:17:00, -21, 1438
2017-02-08 12:17:00, -20, 1650
2017-02-08 12:17:01, -21, 1595
2017-02-08 12:17:02, -21, 1592
2017-02-08 12:17:02, -21, 1317
2017-02-08 12:17:03, -20, 1697
2017-02-08 12:17:04, -20, 1434
2017-02-08 12:17:04, -21, 1252
2017-02-08 12:17:05, -21, 1320
2017-02-08 12:17:06, -20, 1346
2017-02-08 12:17:07, -21, 1522
2017-02-08 12:17:07, -21, 1368
2017-02-08 12:17:08, -20, 1521
2017-02-08 12:17:09, -21, 1342
2017-02-08 12:17:10, -19, 1748
2017-02-08 12:17:11, -20, 1442
2017-02-08 12:17:12, -21, 1467
2017-02-08 12:17:13, -21, 1290
2017-02-08 12:17:14, -20, 1588
2017-02-08 12:17:15, -19, 1647
2017-02-08 12:17:16, -21, 1334
2017-02-08 12:17:16, -21, 1224
2017-02-08 12:17:20, -21, 1307
2017-02-08 12:17:20, -21, 1274
2017-02-08 12:17:23, -20, 1719
2017-02-08 12:17:23, -21, 1323
2017-02-08 12:17:25, -20, 1370
2017-02-08 12:17:26, -20, 1536
2017-02-08 12:17:27, -21, 1330
2017-02-08 12:17:28, -19, 1557
2017-02-08 12:17:28, -21, 1258
2017-02-08 12:17:29, -21, 1419
2017-02-08 12:17:29, -19, 1467
2017-02-08 12:17:30, -21, 1217
2017-02-08 12:17:30, -20, 1566
2017-02-08 12:17:32, -21, 1535
2017-02-08 12:17:33, -20, 1454
2017-02-08 12:17:36, -20, 1451
2017-02-08 12:17:36, -21, 1592
2017-02-08 12:17:38, -21, 1331
2017-02-08 12:17:38, -20, 1560
2017-02-08 12:17:39, -21, 1323
2017-02-08 12:17:39, -21, 1515
2017-02-08 12:17:42, -21, 1326
2017-02-08 12:17:43, -19, 1535
2017-02-08 12:17:43, -19, 1499
2017-02-08 12:17:45, -21, 1498
2017-02-08 12:17:47, -21, 1353
2017-02-08 12:17:48, -20, 1424
2017-02-08 12:17:51, -20, 1410
2017-02-08 12:17:54, -21, 1295
2017-02-08 12:17:54, -21, 1342
2017-02-08 12:17:57, -21, 1307
2017-02-08 12:17:57, -20, 1710
2017-02-08 12:17:58, -19, 1574
2017-02-08 12:17:58, -20, 1641
2017-02-08 12:17:59, -20, 1584
2017-02-08 12:18:00, -21, 1834
2017-02-08 12:18:01, -21, 1316
2017-02-08 12:18:01, -20, 1647
2017-02-08 12:18:02, -21, 1260
2017-02-08 12:18:02, -21, 1467
2017-02-08 12:18:02, -21, 1571
2017-02-08 12:18:04, -20, 1481
2017-02-08 12:18:04, -16, 1954
2017-02-08 12:18:05, -21, 1480
2017-02-08 12:18:08, -21, 1284
2017-02-08 12:18:08, -20, 1475
2017-02-08 12:18:09, -20, 1575
2017-02-08 12:18:10, -20, 1671
2017-02-08 12:18:11, -20, 1570
2017-02-08 12:18:12, -19, 1493
2017-02-08 12:18:14, -20, 1364
2017-02-08 12:18:17, -21, 1313
2017-02-08 12:18:18, -18, 1758
2017-02-08 12:18:18, -19, 1605
2017-02-08 12:18:18, -21, 1218
2017-02-08 12:18:19, -21, 1490
2017-02-08 12:18:20, -19, 1503
2017-02-08 12:18:21, -19, 1625
2017-02-08 12:18:21, -21, 1288
2017-02-08 12:18:22, -21, 1564
2017-02-08 12:18:22, -20, 1389
2017-02-08 12:18:22, -19, 1562
2017-02-08 12:18:24, -20, 1380
2017-02-08 12:18:25, -20, 1581
2017-02-08 12:18:26, -21, 1512
2017-02-08 12:18:29, -21, 1610
2017-02-08 12:18:29, -18, 1946
2017-02-08 12:18:31, -21, 1504
2017-02-08 12:18:32, -20, 1611
2017-02-08 12:18:32, -20, 1676
2017-02-08 12:18:34, -20, 1634
2017-02-08 12:18:34, -21, 1571
2017-02-08 12:18:34, -20, 1546
2017-02-08 12:18:37, -20, 1334
2017-02-08 12:18:38, -21, 1223
2017-02-08 12:18:38, -20, 1632
2017-02-08 12:18:40, -21, 1443
2017-02-08 12:18:40, -21, 1503
2017-02-08 12:18:40, -20, 1406
2017-02-08 12:18:42, -21, 1346
2017-02-08 12:18:43, -21, 1218
2017-02-08 12:18:44, -19, 1689
2017-02-08 12:18:44, -21, 1534
2017-02-08 12:18:46, -20, 1802
2017-02-08 12:18:46, -20, 1596
2017-02-08 12:18:46, -21, 1365
2017-02-08 12:18:47, -19, 1736
2017-02-08 12:18:47, -19, 1779
2017-02-08 12:18:49, -21, 1313
2017-02-08 12:18:50, -21, 1270
2017-02-08 12:18:52, -21, 1472
2017-02-08 12:18:53, -21, 1409
2017-02-08 12:18:53, -19, 1931
2017-02-08 12:18:54, -21, 1334
2017-02-08 12:18:54, -19, 1484
2017-02-08 12:18:56, -21, 1452
2017-02-08 12:18:57, -21, 1300
2017-02-08 12:18:58, -21, 1442
2017-02-08 12:18:59, -20, 1385
2017-02-08 12:18:59, -20, 1666
2017-02-08 12:19:01, -20, 1437
2017-02-08 12:19:01, -21, 1235
2017-02-08 12:19:02, -20, 1426
2017-02-08 12:19:02, -20, 1498
2017-02-08 12:19:04, -21, 1466
2017-02-08 12:19:06, -21, 1268
2017-02-08 12:19:06, -21, 1260
2017-02-08 12:19:07, -20, 1500
2017-02-08 12:19:08, -20, 1559
2017-02-08 12:19:08, -21, 1352
2017-02-08 12:19:08, -20, 1341
2017-02-08 12:19:08, -21, 1445
2017-02-08 12:19:09, -21, 1258
2017-02-08 12:19:09, -21, 1350
2017-02-08 12:19:14, -21, 1415
2017-02-08 12:19:14, -21, 1356
2017-02-08 12:19:17, -21, 1419
2017-02-08 12:19:20, -21, 1490
2017-02-08 12:19:22, -21, 1682
2017-02-08 12:19:22, -21, 1335
2017-02-08 12:19:24, -20, 1382
2017-02-08 12:19:24, -20, 1344
2017-02-08 12:19:24, -19, 1974
2017-02-08 12:19:24, -20, 1578
2017-02-08 12:19:25, -19, 1586
2017-02-08 12:19:25, -20, 1586
2017-02-08 12:19:26, -21, 1221
2017-02-08 12:19:27, -21, 1545
2017-02-08 12:19:28, -21, 1216
2017-02-08 12:19:28, -19, 1560
2017-02-08 12:19:28, -21, 1215
2017-02-08 12:19:29, -21, 1496
2017-02-08 12:19:29, -19, 1960
2017-02-08 12:19:30, -21, 1248
2017-02-08 12:19:30, -20, 1486
2017-02-08 12:19:32, -20, 1474
2017-02-08 12:19:36, -20, 1680
2017-02-08 12:19:36, -19, 1662
2017-02-08 12:19:38, -18, 1898
2017-02-08 12:19:38, -20, 1454
2017-02-08 12:19:38, -21, 1352
2017-02-08 12:19:39, -20, 1607
2017-02-08 12:19:41, -21, 1229
2017-02-08 12:19:42, -20, 1352
2017-02-08 12:19:46, -21, 1212
2017-02-08 12:19:47, -21, 1337
2017-02-08 12:19:47, -20, 1346
2017-02-08 12:19:47, -21, 1394
2017-02-08 12:19:48, -21, 1445
2017-02-08 12:19:49, -21, 1223
2017-02-08 12:19:49, -20, 1431
2017-02-08 12:19:53, -21, 1451
2017-02-08 12:19:54, -21, 1378
2017-02-08 12:19:55, -21, 1242
2017-02-08 12:19:55, -19, 1684
2017-02-08 12:19:57, -20, 1586
2017-02-08 12:19:57, -21, 1508
2017-02-08 12:19:57, -20, 1578
2017-02-08 12:20:01, -19, 1670
2017-02-08 12:20:01, -21, 1204
2017-02-08 12:20:01, -21, 1325
2017-02-08 12:20:01, -21, 1211
2017-02-08 12:20:05, -20, 1340
2017-02-08 12:20:06, -21, 1456
2017-02-08 12:20:06, -16, 2156
2017-02-08 12:20:07, -20, 1677
2017-02-08 12:20:08, -21, 1312
2017-02-08 12:20:10, -21, 1523
2017-02-08 12:20:12, -21, 1371
2017-02-08 12:20:14, -20, 1460
2017-02-08 12:20:14, -21, 1428
2017-02-08 12:20:15, -19, 1712
2017-02-08 12:20:15, -20, 1484
2017-02-08 12:20:15, -21, 1410
2017-02-08 12:20:16, -19, 1596
2017-02-08 12:20:18, -21, 1581
2017-02-08 12:20:18, -21, 1323
2017-02-08 12:20:20, -20, 1460
2017-02-08 12:20:20, -20, 1378
2017-02-08 12:20:21, -20, 1599
2017-02-08 12:20:22, -21, 1240
2017-02-08 12:20:22, -20, 1581
2017-02-08 12:20:24, -21, 1413
2017-02-08 12:20:25, -20, 1630
2017-02-08 12:20:25, -21, 1463
2017-02-08 12:20:25, -21, 1226
2017-02-08 12:20:27, -19, 1557
2017-02-08 12:20:28, -19, 1854
2017-02-08 12:20:30, -21, 1266
2017-02-08 12:20:30, -20, 1454
2017-02-08 12:20:30, -21, 1548
2017-02-08 12:20:31, -20, 1634
2017-02-08 12:20:33, -20, 1637
2017-02-08 12:20:34, -21, 1288
2017-02-08 12:20:34, -21, 1408
2017-02-08 12:20:36, -20, 1346
2017-02-08 12:20:37, -20, 1506
2017-02-08 12:20:40, -21, 1463
2017-02-08 12:20:40, -20, 1607
2017-02-08 12:20:40, -20, 1422
2017-02-08 12:20:40, -21, 1302
2017-02-08 12:20:41, -19, 1599
2017-02-08 12:20:42, -20, 1433
2017-02-08 12:20:43, -20, 1432
2017-02-08 12:20:44, -21, 1260
2017-02-08 12:20:45, -19, 1526
2017-02-08 12:20:47, -20, 1588
2017-02-08 12:20:47, -21, 1347
2017-02-08 12:20:48, -21, 1212
2017-02-08 12:20:48, -20, 1613
2017-02-08 12:20:49, -21, 1247
2017-02-08 12:20:49, -19, 1644
2017-02-08 12:20:52, -20, 1480
2017-02-08 12:20:53, -19, 1791
2017-02-08 12:20:53, -21, 1252
2017-02-08 12:20:53, -21, 1308
2017-02-08 12:20:54, -21, 1547
2017-02-08 12:20:56, -20, 1358
2017-02-08 12:20:59, -21, 1478
2017-02-08 12:21:00, -21, 1415
2017-02-08 12:21:02, -20, 1406
2017-02-08 12:21:02, -19, 1919
2017-02-08 12:21:03, -20, 1433
2017-02-08 12:21:03, -20, 1404
2017-02-08 12:21:04, -20, 1656
2017-02-08 12:21:04, -20, 1629
2017-02-08 12:21:04, -21, 1376
2017-02-08 12:21:06, -21, 1323
2017-02-08 12:21:06, -20, 1818
2017-02-08 12:21:07, -20, 1517
2017-02-08 12:21:09, -21, 1354
2017-02-08 12:21:11, -18, 1602
2017-02-08 12:21:11, -20, 1682
2017-02-08 12:21:12, -20, 1610
2017-02-08 12:21:13, -21, 1218
2017-02-08 12:21:13, -19, 1758
2017-02-08 12:21:14, -20, 1502
2017-02-08 12:21:14, -20, 1517
2017-02-08 12:21:15, -20, 1556
2017-02-08 12:21:16, -21, 1600
2017-02-08 12:21:16, -20, 1564
2017-02-08 12:21:18, -21, 1240
2017-02-08 12:21:18, -21, 1329
2017-02-08 12:21:22, -21, 1394
2017-02-08 12:21:23, -20, 1523
2017-02-08 12:21:24, -20, 1404
2017-02-08 12:21:24, -21, 1316
2017-02-08 12:21:26, -21, 1563
2017-02-08 12:21:26, -21, 1551
2017-02-08 12:21:27, -18, 1721
2017-02-08 12:21:28, -20, 1571
2017-02-08 12:21:29, -21, 1451
2017-02-08 12:21:31, -18, 1776
2017-02-08 12:21:32, -20, 1478
2017-02-08 12:21:34, -20, 1431
2017-02-08 12:21:34, -19, 1650
2017-02-08 12:21:34, -21, 1364
2017-02-08 12:21:35, -19, 1539
2017-02-08 12:21:35, -19, 1683
2017-02-08 12:21:35, -20, 1596
2017-02-08 12:21:35, -20, 1532
2017-02-08 12:21:37, -21, 1383
2017-02-08 12:21:37, -21, 1401
2017-02-08 12:21:38, -21, 1522
2017-02-08 12:21:39, -18, 1731
2017-02-08 12:21:40, -21, 1206
2017-02-08 12:21:41, -21, 1265
2017-02-08 12:21:42, -21, 1228
2017-02-08 12:21:44, -20, 1516
2017-02-08 12:21:45, -21, 1318
2017-02-08 12:21:46, -20, 1493
2017-02-08 12:21:47, -21, 1413
2017-02-08 12:21:48, -21, 1922
2017-02-08 12:21:48, -21, 1402
2017-02-08 12:21:49, -20, 1331
